observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,extreme_type,geography_type,state,state_raw_label,zone,price_ngn,is_shared_extreme,raw_callout_text,observation_month_basis,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-12-01,2025-12-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,LOWEST,STATE,Yobe,Yobe,North East,1024.7,FALSE,Yobe (1024.7),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,7,8,H7
2025-12-01,2025-12-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,HIGHEST,STATE,Kogi,Kogi,North Central,1907.58,FALSE,Kogi (1907.58),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,8,7,G8
2025-12-01,2025-12-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,LOWEST,STATE,Ekiti,Ekiti,South West,1062,FALSE,Ekiti (1062),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,8,8,H8
2025-12-01,2025-12-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Delta,Delta,South South,2680.02,FALSE,Delta (2680.02),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,9,7,G9
2025-12-01,2025-12-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Borno,Borno,North East,848.96,FALSE,Borno (848.96),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,9,8,H9
2025-12-01,2025-12-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,HIGHEST,STATE,Plateau,Plateau,North Central,8323.59,FALSE,Plateau (8323.59),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,10,7,G10
2025-12-01,2025-12-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,LOWEST,STATE,Kaduna,Kaduna,North West,3700.07,FALSE,Kaduna (3700.07),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,10,8,H10
2025-12-01,2025-12-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,HIGHEST,STATE,Osun,Osun,South West,5500,FALSE,Osun (5500),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,11,7,G11
2025-12-01,2025-12-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,LOWEST,STATE,Jigawa,Jigawa,North West,2435.11,FALSE,Jigawa (2435.11),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,11,8,H11
2025-12-01,2025-12-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,HIGHEST,STATE,Enugu,Enugu,South East,8858.51,FALSE,Enugu (8858.51),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,12,7,G12
2025-12-01,2025-12-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,LOWEST,STATE,Taraba,Taraba,North East,4500,FALSE,Taraba (4500),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,12,8,H12
2025-12-01,2025-12-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,HIGHEST,STATE,Ogun,Ogun,South West,6480,FALSE,Ogun (6480),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,13,7,G13
2025-12-01,2025-12-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,LOWEST,STATE,Plateau,Plateau,North Central,3626.86,FALSE,Plateau (3626.86),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,13,8,H13
2025-12-01,2025-12-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Ekiti,Ekiti,South West,10000,FALSE,Ekiti (10000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,14,7,G14
2025-12-01,2025-12-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Bayelsa,Bayelsa,South South,6200.27,FALSE,Bayelsa (6200.27),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,14,8,H14
2025-12-01,2025-12-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,HIGHEST,STATE,Enugu,Enugu,South East,10208.05,FALSE,Enugu (10208.05),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,15,7,G15
2025-12-01,2025-12-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,LOWEST,STATE,Katsina,Katsina,North West,5207.98,FALSE,Katsina (5207.98),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,15,8,H15
2025-12-01,2025-12-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abia,Abia,South East,1099.85,FALSE,Abia (1099.85),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,16,7,G16
2025-12-01,2025-12-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Plateau,Plateau,North Central,486.85,FALSE,Plateau (486.85),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,16,8,H16
2025-12-01,2025-12-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,HIGHEST,STATE,Oyo,Oyo,South West,1130,FALSE,Oyo (1130),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,17,7,G17
2025-12-01,2025-12-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,LOWEST,STATE,Adamawa,Adamawa,North East,500,FALSE,Adamawa (500),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,17,8,H17
2025-12-01,2025-12-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Lagos,Lagos,South West,7690,FALSE,Lagos (7690),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,18,7,G18
2025-12-01,2025-12-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Gombe,Gombe,North East,3171.08,FALSE,Gombe (3171.08),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,18,8,H18
2025-12-01,2025-12-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,HIGHEST,STATE,Imo,Imo,South East,8747.7,FALSE,Imo (8747.7),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,19,7,G19
2025-12-01,2025-12-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,LOWEST,STATE,Kogi,Kogi,North Central,4034.2,FALSE,Kogi (4034.2),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,19,8,H19
2025-12-01,2025-12-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Delta,Delta,South South,4250.6,FALSE,Delta (4250.6),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,20,7,G20
2025-12-01,2025-12-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Adamawa,Adamawa,North East,2250,FALSE,Adamawa (2250),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,20,8,H20
2025-12-01,2025-12-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,HIGHEST,STATE,Taraba,Taraba,North East,3550,FALSE,Taraba (3550),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,21,7,G21
2025-12-01,2025-12-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,LOWEST,STATE,Bauchi,Bauchi,North East,2200,FALSE,Bauchi (2200),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,21,8,H21
2025-12-01,2025-12-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Bayelsa,Bayelsa,South South,2900.55,FALSE,Bayelsa (2900.55),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,22,7,G22
2025-12-01,2025-12-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Zamfara,Zamfara,North West,1033.01,FALSE,Zamfara (1033.01),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,22,8,H22
2025-12-01,2025-12-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,HIGHEST,STATE,Delta,Delta,South South,3250.81,FALSE,Delta (3250.81),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,23,7,G23
2025-12-01,2025-12-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,LOWEST,STATE,Adamawa,Adamawa,North East,1250,FALSE,Adamawa (1250),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,23,8,H23
2025-12-01,2025-12-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,HIGHEST,STATE,Plateau,Plateau,North Central,9079.87,FALSE,Plateau (9079.87),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,24,7,G24
2025-12-01,2025-12-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,LOWEST,STATE,Zamfara,Zamfara,North West,3760.68,FALSE,Zamfara (3760.68),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,24,8,H24
2025-12-01,2025-12-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Akwa Ibom,Akwa Ibom,South South,1200.58,FALSE,Akwa Ibom (1200.58),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,25,7,G25
2025-12-01,2025-12-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Adamawa,Adamawa,North East,375,FALSE,Adamawa (375),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,25,8,H25
2025-12-01,2025-12-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abia,Abia,South East,2301.73,FALSE,Abia (2301.73),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,26,7,G26
2025-12-01,2025-12-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Sokoto,Sokoto,North West,799.47,FALSE,Sokoto (799.47),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,26,8,H26
2025-12-01,2025-12-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Ekiti,Ekiti,South West,2800,FALSE,Ekiti (2800),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,27,7,G27
2025-12-01,2025-12-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Taraba,Taraba,North East,2000,FALSE,Taraba (2000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,27,8,H27
2025-12-01,2025-12-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,HIGHEST,STATE,Plateau,Plateau,North Central,2714.83,FALSE,Plateau (2714.83),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,28,7,G28
2025-12-01,2025-12-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,LOWEST,STATE,Gombe,Gombe,North East,1386.45,FALSE,Gombe (1386.45),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,28,8,H28
2025-12-01,2025-12-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,HIGHEST,STATE,Plateau,Plateau,North Central,2952.94,FALSE,Plateau (2952.94),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,29,7,G29
2025-12-01,2025-12-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,LOWEST,STATE,Gombe,Gombe,North East,1601.04,FALSE,Gombe (1601.04),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,29,8,H29
2025-12-01,2025-12-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Kogi,Kogi,North Central,2159.88,FALSE,Kogi (2159.88),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,30,7,G30
2025-12-01,2025-12-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Yobe,Yobe,North East,1466.71,FALSE,Yobe (1466.71),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,30,8,H30
2025-12-01,2025-12-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,HIGHEST,STATE,Abuja,Abuja,North Central,2708.88,FALSE,Abuja (2708.88),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,31,7,G31
2025-12-01,2025-12-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,LOWEST,STATE,Yobe,Yobe,North East,1815.44,FALSE,Yobe (1815.44),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,31,8,H31
2025-12-01,2025-12-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,HIGHEST,STATE,Adamawa,Adamawa,North East,2800,FALSE,Adamawa (2800),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,32,7,G32
2025-12-01,2025-12-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,LOWEST,STATE,Kaduna,Kaduna,North West,1849.89,FALSE,Kaduna (1849.89),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,32,8,H32
2025-12-01,2025-12-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,HIGHEST,STATE,Taraba,Taraba,North East,9250,FALSE,Taraba (9250),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,33,7,G33
2025-12-01,2025-12-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,LOWEST,STATE,Kebbi,Kebbi,North West,3597.81,FALSE,Kebbi (3597.81),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,33,8,H33
2025-12-01,2025-12-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,HIGHEST,STATE,Delta,Delta,South South,1220.8,FALSE,Delta (1220.8),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,34,7,G34
2025-12-01,2025-12-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,LOWEST,STATE,Plateau,Plateau,North Central,470.29,FALSE,Plateau (470.29),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,34,8,H34
2025-12-01,2025-12-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,HIGHEST,STATE,Benue,Benue,North Central,8377.53,FALSE,Benue (8377.53),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,35,7,G35
2025-12-01,2025-12-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,LOWEST,STATE,Sokoto,Sokoto,North West,3746.63,FALSE,Sokoto (3746.63),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,35,8,H35
2025-12-01,2025-12-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,HIGHEST,STATE,Enugu,Enugu,South East,1406.08,FALSE,Enugu (1406.08),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,36,7,G36
2025-12-01,2025-12-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,LOWEST,STATE,Kano,Kano,North West,807.3,FALSE,Kano (807.3),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,36,8,H36
2025-12-01,2025-12-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,HIGHEST,STATE,Yobe,Yobe,North East,1289.25,FALSE,Yobe (1289.25),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,37,7,G37
2025-12-01,2025-12-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,LOWEST,STATE,Ekiti,Ekiti,South West,791,FALSE,Ekiti (791),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,37,8,H37
2025-12-01,2025-12-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,HIGHEST,STATE,Kwara,Kwara,North Central,8957.38,FALSE,Kwara (8957.38),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,38,7,G38
2025-12-01,2025-12-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,LOWEST,STATE,Adamawa,Adamawa,North East,5100,FALSE,Adamawa (5100),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,38,8,H38
2025-12-01,2025-12-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Rivers,Rivers,South South,1400.21,FALSE,Rivers (1400.21),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,39,7,G39
2025-12-01,2025-12-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Plateau,Plateau,North Central,683.92,FALSE,Plateau (683.92),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,39,8,H39
2025-12-01,2025-12-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Abia,Abia,South East,4000,FALSE,Abia (4000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,40,7,G40
2025-12-01,2025-12-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Adamawa,Adamawa,North East,2550,FALSE,Adamawa (2550),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,40,8,H40
2025-12-01,2025-12-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,HIGHEST,STATE,Lagos,Lagos,South West,2600,FALSE,Lagos (2600),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,41,7,G41
2025-12-01,2025-12-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,LOWEST,STATE,Sokoto,Sokoto,North West,1264.74,FALSE,Sokoto (1264.74),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,41,8,H41
2025-12-01,2025-12-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,HIGHEST,STATE,Kwara,Kwara,North Central,4663.13,FALSE,Kwara (4663.13),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,42,7,G42
2025-12-01,2025-12-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,LOWEST,STATE,Yobe,Yobe,North East,3063.61,FALSE,Yobe (3063.61),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,42,8,H42
2025-12-01,2025-12-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Delta,Delta,South South,2600.21,FALSE,Delta (2600.21),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,43,7,G43
2025-12-01,2025-12-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Niger,Niger,North Central,1100.42,FALSE,Niger (1100.42),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Dec_25.zip,selected food table Dec25.xlsx,Selected Food December 2025,43,8,H43
2026-02-01,2026-02-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,HIGHEST,STATE,Abia,Abia,South East,282.17,FALSE,Abia (282.17),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Feb_2026.zip,selected food table Feb 26.xlsx,Selected Food February 2026,2,7,G2
2026-02-01,2026-02-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,LOWEST,STATE,Niger,Niger,North Central,230.17,FALSE,Niger (230.17),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food_Report_Feb_2026.zip,selected food table Feb 26.xlsx,Selected Food February 2026,2,8,H2
