observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,geography_type,geography_name,avg_price_ngn,value_status,period_position,source_period_label,is_primary_release,source_anomaly,header_row_used,header_label_raw,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-09-01,2025-09-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,NATIONAL,Nigeria,7030.168543112501,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,15,4,D15
2024-09-01,2025-09-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1170.2482267938462,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,16,2,B16
2025-08-01,2025-09-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,932.5318107042713,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,16,3,C16
2025-09-01,2025-09-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,871.7757576006741,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,16,4,D16
2024-09-01,2025-09-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,NATIONAL,Nigeria,1238.1526371015332,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,17,2,B17
2025-08-01,2025-09-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,NATIONAL,Nigeria,1001.9660010814604,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,17,3,C17
2025-09-01,2025-09-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,NATIONAL,Nigeria,961.2109972829221,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,17,4,D17
2024-09-01,2025-09-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,18,2,B18
2025-08-01,2025-09-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,5512.123296346397,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,18,3,C18
2025-09-01,2025-09-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,5463.518930469908,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,18,4,D18
2024-09-01,2025-09-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,19,2,B19
2025-08-01,2025-09-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,NATIONAL,Nigeria,6810.852769970482,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,19,3,C19
2025-09-01,2025-09-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,NATIONAL,Nigeria,6812.960814162584,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,19,4,D19
2024-09-01,2025-09-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,20,2,B20
2025-08-01,2025-09-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3243.3588024283385,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,20,3,C20
2025-09-01,2025-09-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3276.6683106069527,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,20,4,D20
2024-09-01,2025-09-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,21,2,B21
2025-08-01,2025-09-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,NATIONAL,Nigeria,2642.745211986165,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,21,3,C21
2025-09-01,2025-09-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,NATIONAL,Nigeria,2645.5090459705084,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,21,4,D21
2024-09-01,2025-09-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1662.8123618455945,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,22,2,B22
2025-08-01,2025-09-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1670.9649464468741,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,22,3,C22
2025-09-01,2025-09-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1633.0904070698634,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,22,4,D22
2024-09-01,2025-09-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,23,2,B23
2025-08-01,2025-09-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,NATIONAL,Nigeria,2321.8420584560467,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,23,3,C23
2025-09-01,2025-09-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,NATIONAL,Nigeria,2313.344909851626,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,23,4,D23
2024-09-01,2025-09-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,NATIONAL,Nigeria,4046.994036437787,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,24,2,B24
2025-08-01,2025-09-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,NATIONAL,Nigeria,5725.5096441249425,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,24,3,C24
2025-09-01,2025-09-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,NATIONAL,Nigeria,5719.082602431877,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,24,4,D24
2024-09-01,2025-09-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1065.1352786849639,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,25,2,B25
2025-08-01,2025-09-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,951.0393816695682,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,25,3,C25
2025-09-01,2025-09-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,888.6815455869121,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,25,4,D25
2024-09-01,2025-09-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1207.2700127395144,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,26,2,B26
2025-08-01,2025-09-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1335.8423737752935,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,26,3,C26
2025-09-01,2025-09-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1307.436653548032,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,26,4,D26
2024-09-01,2025-09-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,2070.619956811394,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,27,2,B27
2025-08-01,2025-09-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,2512.120647982092,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,27,3,C27
2025-09-01,2025-09-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,2525.401261601325,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,27,4,D27
2024-09-01,2025-09-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,NATIONAL,Nigeria,1500.4281779408952,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,28,2,B28
2025-08-01,2025-09-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,NATIONAL,Nigeria,2147.233785781944,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,28,3,C28
2025-09-01,2025-09-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,NATIONAL,Nigeria,2153.844998657108,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,28,4,D28
2024-09-01,2025-09-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,NATIONAL,Nigeria,1511.0943051063373,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,29,2,B29
2025-08-01,2025-09-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,NATIONAL,Nigeria,2205.446962297973,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,29,3,C29
2025-09-01,2025-09-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,NATIONAL,Nigeria,2226.4385389516437,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,29,4,D29
2024-09-01,2025-09-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1914.7728602664602,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,30,2,B30
2025-08-01,2025-09-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1963.872477362818,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,30,3,C30
2025-09-01,2025-09-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1952.9401716901048,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,30,4,D30
2024-09-01,2025-09-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,NATIONAL,Nigeria,2403.860840690423,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,31,2,B31
2025-08-01,2025-09-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,NATIONAL,Nigeria,2358.8883792470633,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,31,3,C31
2025-09-01,2025-09-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,NATIONAL,Nigeria,2319.3076275228395,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,31,4,D31
2024-09-01,2025-09-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,32,2,B32
2025-08-01,2025-09-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,2324.8578493309674,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,32,3,C32
2025-09-01,2025-09-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,2352.318395005702,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,32,4,D32
2024-09-01,2025-09-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,33,2,B33
2025-08-01,2025-09-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,NATIONAL,Nigeria,6218.623532245154,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,33,3,C33
2025-09-01,2025-09-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,NATIONAL,Nigeria,6231.508034602872,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,33,4,D33
2024-09-01,2025-09-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,NATIONAL,Nigeria,870.1536849811964,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,34,2,B34
2025-08-01,2025-09-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,NATIONAL,Nigeria,877.8346398274067,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,34,3,C34
2025-09-01,2025-09-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,NATIONAL,Nigeria,834.3496651420653,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,34,4,D34
2024-09-01,2025-09-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,NATIONAL,Nigeria,3850.9710212307327,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,35,2,B35
2025-08-01,2025-09-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,NATIONAL,Nigeria,5731.078800263176,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,35,3,C35
2025-09-01,2025-09-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,NATIONAL,Nigeria,5720.0692840419715,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,35,4,D35
2024-09-01,2025-09-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,935.4887379290185,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,36,2,B36
2025-08-01,2025-09-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1031.434795491714,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,36,3,C36
2025-09-01,2025-09-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1034.195228546039,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,36,4,D36
2024-09-01,2025-09-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,37,2,B37
2025-08-01,2025-09-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,910.2792792431875,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,37,3,C37
2025-09-01,2025-09-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,900.7322712108167,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,37,4,D37
2024-09-01,2025-09-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,4416.927114872952,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,38,2,B38
2025-08-01,2025-09-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,6310.328619375551,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,38,3,C38
2025-09-01,2025-09-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,6352.951258554096,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,38,4,D38
2024-09-01,2025-09-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1430.866013156212,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,39,2,B39
2025-08-01,2025-09-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1285.6084602311923,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,39,3,C39
2025-09-01,2025-09-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1279.8359139494032,OK,CURRENT_MONTH,Average of September-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,39,4,D39
2024-09-01,2025-09-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,2607.6655231833943,OK,YEAR_AGO,Average of September-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,40,2,B40
2025-08-01,2025-09-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3238.631181510298,OK,PRIOR_MONTH,Average of August-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table september-25.xlsx,Selected Food Sept 2025,40,3,C40
