release_month,observation_month,cylinder_size_kg,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,refill_price_ngn,unit,source_period_label,is_primary_release,source_anomaly,source_banner_text,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-04-01,2025-03-01,5.0,STATE,Abia,Abia,Abia,South East,FALSE,7508.0490627304,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,27,3,C27
2025-04-01,2025-03-01,5.0,STATE,Abuja,Abuja,Abuja,North Central,FALSE,7144.1904,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,4,3,C4
2025-04-01,2025-03-01,5.0,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,7315.68,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,12,3,C12
2025-04-01,2025-03-01,5.0,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,8049.52,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,33,3,C33
2025-04-01,2025-03-01,5.0,STATE,Anambra,Anambra,Anambra,South East,FALSE,7112.27314,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,28,3,C28
2025-04-01,2025-03-01,5.0,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,7900.6,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,13,3,C13
2025-04-01,2025-03-01,5.0,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,7190,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,34,3,C34
2025-04-01,2025-03-01,5.0,STATE,Benue,Benue,Benue,North Central,FALSE,7508.103999999999,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,5,3,C5
2025-04-01,2025-03-01,5.0,STATE,Borno,Borno,Borno,North East,FALSE,6895.84,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,14,3,C14
2025-04-01,2025-03-01,5.0,STATE,Cross River,Cross River,Cross River,South South,FALSE,7473.69,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,35,3,C35
2025-04-01,2025-03-01,5.0,STATE,Delta,Delta,Delta,South South,FALSE,7015.304,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,36,3,C36
2025-04-01,2025-03-01,5.0,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,7248.1328172,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,29,3,C29
2025-04-01,2025-03-01,5.0,STATE,Edo,Edo,Edo,South South,FALSE,7774.35777777776,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,37,3,C37
2025-04-01,2025-03-01,5.0,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,7195.7232,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,40,3,C40
2025-04-01,2025-03-01,5.0,STATE,Enugu,Enugu,Enugu,South East,FALSE,7500.3622222222,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,30,3,C30
2025-04-01,2025-03-01,5.0,STATE,Gombe,Gombe,Gombe,North East,FALSE,7518.912346000001,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,15,3,C15
2025-04-01,2025-03-01,5.0,STATE,Imo,Imo,Imo,South East,FALSE,7988.05133333332,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,31,3,C31
2025-04-01,2025-03-01,5.0,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,7042.772500000001,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,19,3,C19
2025-04-01,2025-03-01,5.0,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,7332.535,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,20,3,C20
2025-04-01,2025-03-01,5.0,STATE,Kano,Kano,Kano,North West,FALSE,7949.56,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,21,3,C21
2025-04-01,2025-03-01,5.0,STATE,Katsina,Katsina,Katsina,North West,FALSE,7358.344999999999,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,22,3,C22
2025-04-01,2025-03-01,5.0,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,6336.280000000001,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,23,3,C23
2025-04-01,2025-03-01,5.0,STATE,Kogi,Kogi,Kogi,North Central,FALSE,7266.080000000001,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,6,3,C6
2025-04-01,2025-03-01,5.0,STATE,Kwara,Kwara,Kwara,North Central,FALSE,6728.088,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,7,3,C7
2025-04-01,2025-03-01,5.0,STATE,Lagos,Lagos,Lagos,South West,FALSE,7279.700000000001,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,41,3,C41
2025-04-01,2025-03-01,5.0,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,6864.52171451872,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,8,3,C8
2025-04-01,2025-03-01,5.0,STATE,Niger,Niger,Niger,North Central,FALSE,6831.549768914,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,9,3,C9
2025-04-01,2025-03-01,5.0,STATE,Ogun,Ogun,Ogun,South West,FALSE,7195.582857142857,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,42,3,C42
2025-04-01,2025-03-01,5.0,STATE,Ondo,Ondo,Ondo,South West,FALSE,6961.5929047561,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,43,3,C43
2025-04-01,2025-03-01,5.0,STATE,Osun,Osun,Osun,South West,FALSE,7341.088888888889,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,44,3,C44
2025-04-01,2025-03-01,5.0,STATE,Oyo,Oyo,Oyo,South West,FALSE,6684.30857142856,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,45,3,C45
2025-04-01,2025-03-01,5.0,STATE,Plateau,Plateau,Plateau,North Central,FALSE,6988.09333333332,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,10,3,C10
2025-04-01,2025-03-01,5.0,STATE,Rivers,Rivers,Rivers,South South,FALSE,8085.9177777778,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,38,3,C38
2025-04-01,2025-03-01,5.0,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,8157.380000000001,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,24,3,C24
2025-04-01,2025-03-01,5.0,STATE,Taraba,Taraba,Taraba,North East,FALSE,8056.75,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,16,3,C16
2025-04-01,2025-03-01,5.0,STATE,Yobe,Yobe,Yobe,North East,FALSE,7026.4,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,17,3,C17
2025-04-01,2025-03-01,5.0,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,7106.77,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,25,3,C25
2025-04-01,2025-03-01,5.0,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,7047.232459538007,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,3,3,C3
2025-04-01,2025-03-01,5.0,ZONE,North East,NORTH EAST,,North East,TRUE,7452.363724333335,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,11,3,C11
2025-04-01,2025-03-01,5.0,ZONE,North West,NORTH WEST,,North West,TRUE,7326.234642857143,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,18,3,C18
2025-04-01,2025-03-01,5.0,ZONE,South East,SOUTH EAST,,South East,TRUE,7471.373715097184,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,26,3,C26
2025-04-01,2025-03-01,5.0,ZONE,South South,SOUTH SOUTH,,South South,TRUE,7598.131592592593,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,32,3,C32
2025-04-01,2025-03-01,5.0,ZONE,South West,SOUTH WEST,,South West,TRUE,7109.666070369402,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,39,3,C39
2025-04-01,2025-03-01,5.0,NATIONAL,Nigeria,Average,,,TRUE,7322.489368000648,NGN per refill,Average of Mar-25,FALSE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,46,3,C46
2025-04-01,2025-03-01,12.5,STATE,Abia,Abia,Abia,South East,FALSE,18820.122656826,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,27,11,K27
2025-04-01,2025-03-01,12.5,STATE,Abuja,Abuja,Abuja,North Central,FALSE,17110.476,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,4,11,K4
2025-04-01,2025-03-01,12.5,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,18289.2,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,12,11,K12
2025-04-01,2025-03-01,12.5,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,20623.8,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,33,11,K33
2025-04-01,2025-03-01,12.5,STATE,Anambra,Anambra,Anambra,South East,FALSE,18280.68285,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,28,11,K28
2025-04-01,2025-03-01,12.5,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,19752,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,13,11,K13
2025-04-01,2025-03-01,12.5,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,19475,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,34,11,K34
2025-04-01,2025-03-01,12.5,STATE,Benue,Benue,Benue,North Central,FALSE,18770.26,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,5,11,K5
2025-04-01,2025-03-01,12.5,STATE,Borno,Borno,Borno,North East,FALSE,17239.6,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,14,11,K14
2025-04-01,2025-03-01,12.5,STATE,Cross River,Cross River,Cross River,South South,FALSE,20934.225,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,35,11,K35
2025-04-01,2025-03-01,12.5,STATE,Delta,Delta,Delta,South South,FALSE,20038.26,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,36,11,K36
2025-04-01,2025-03-01,12.5,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,19870.332043,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,29,11,K29
2025-04-01,2025-03-01,12.5,STATE,Edo,Edo,Edo,South South,FALSE,19185.8944444444,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,37,11,K37
2025-04-01,2025-03-01,12.5,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,16739.307999999997,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,40,11,K40
2025-04-01,2025-03-01,12.5,STATE,Enugu,Enugu,Enugu,South East,FALSE,18750.9055555555,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,30,11,K30
2025-04-01,2025-03-01,12.5,STATE,Gombe,Gombe,Gombe,North East,FALSE,18797.280865,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,15,11,K15
2025-04-01,2025-03-01,12.5,STATE,Imo,Imo,Imo,South East,FALSE,19970.1283333333,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,31,11,K31
2025-04-01,2025-03-01,12.5,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,17606.93125,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,19,11,K19
2025-04-01,2025-03-01,12.5,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,18331.3375,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,20,11,K20
2025-04-01,2025-03-01,12.5,STATE,Kano,Kano,Kano,North West,FALSE,19873.9,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,21,11,K21
2025-04-01,2025-03-01,12.5,STATE,Katsina,Katsina,Katsina,North West,FALSE,18395.8625,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,22,11,K22
2025-04-01,2025-03-01,12.5,STATE,Kebbi,Taraba,Kebbi,North West,FALSE,15840.7,NGN per refill,Average of Mar-25,FALSE,LPG_12_5KG_KEBBI_LABELLED_TARABA,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,23,11,K23
2025-04-01,2025-03-01,12.5,STATE,Kogi,Kogi,Kogi,North Central,FALSE,18165.2,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,6,11,K6
2025-04-01,2025-03-01,12.5,STATE,Kwara,Kwara,Kwara,North Central,FALSE,16820.22,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,7,11,K7
2025-04-01,2025-03-01,12.5,STATE,Lagos,Lagos,Lagos,South West,FALSE,18199.25,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,41,11,K41
2025-04-01,2025-03-01,12.5,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,15661.3042862968,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,8,11,K8
2025-04-01,2025-03-01,12.5,STATE,Niger,Niger,Niger,North Central,FALSE,17078.874422285,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,9,11,K9
2025-04-01,2025-03-01,12.5,STATE,Ogun,Ogun,Ogun,South West,FALSE,17988.957142857143,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,42,11,K42
2025-04-01,2025-03-01,12.5,STATE,Ondo,Ondo,Ondo,South West,FALSE,17403.98226189025,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,43,11,K43
2025-04-01,2025-03-01,12.5,STATE,Osun,Osun,Osun,South West,FALSE,18352.722222222223,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,44,11,K44
2025-04-01,2025-03-01,12.5,STATE,Oyo,Oyo,Oyo,South West,FALSE,16710.7714285714,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,45,11,K45
2025-04-01,2025-03-01,12.5,STATE,Plateau,Plateau,Plateau,North Central,FALSE,17470.2333333333,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,10,11,K10
2025-04-01,2025-03-01,12.5,STATE,Rivers,Rivers,Rivers,South South,FALSE,20964.7944444445,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,38,11,K38
2025-04-01,2025-03-01,12.5,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,20393.45,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,24,11,K24
2025-04-01,2025-03-01,12.5,STATE,Taraba,Taraba,Taraba,North East,FALSE,20141.875,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,16,11,K16
2025-04-01,2025-03-01,12.5,STATE,Yobe,Yobe,Yobe,North East,FALSE,17066,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,17,11,K17
2025-04-01,2025-03-01,12.5,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,17766.925,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,25,11,K25
2025-04-01,2025-03-01,12.5,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,17296.652577416444,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,3,11,K3
2025-04-01,2025-03-01,12.5,ZONE,North East,NORTH EAST,,North East,TRUE,18547.659310833333,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,11,11,K11
2025-04-01,2025-03-01,12.5,ZONE,North West,NORTH WEST,,North West,TRUE,18315.586607142857,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,18,11,K18
2025-04-01,2025-03-01,12.5,ZONE,South East,SOUTH EAST,,South East,TRUE,19138.43428774296,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,26,11,K26
2025-04-01,2025-03-01,12.5,ZONE,South South,SOUTH SOUTH,,South South,TRUE,20203.662314814817,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,32,11,K32
2025-04-01,2025-03-01,12.5,ZONE,South West,SOUTH WEST,,South West,TRUE,17565.83184259017,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,39,11,K39
2025-04-01,2025-03-01,12.5,NATIONAL,Nigeria,Average,,,TRUE,18456.236933515127,NGN per refill,Average of Mar-25,FALSE,,12.5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,46,11,K46
2025-04-01,2025-04-01,5.0,STATE,Abia,Abia,Abia,South East,FALSE,8219.680191056961,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,27,4,D27
2025-04-01,2025-04-01,5.0,STATE,Abuja,Abuja,Abuja,North Central,FALSE,7699.443104,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,4,4,D4
2025-04-01,2025-04-01,5.0,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,8040.60666666668,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,12,4,D12
2025-04-01,2025-04-01,5.0,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,8655.593700000001,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,33,4,D33
2025-04-01,2025-04-01,5.0,STATE,Anambra,Anambra,Anambra,South East,FALSE,8397.852399266681,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,28,4,D28
2025-04-01,2025-04-01,5.0,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,8068.725,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,13,4,D13
2025-04-01,2025-04-01,5.0,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,8590.604,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,34,4,D34
2025-04-01,2025-04-01,5.0,STATE,Benue,Benue,Benue,North Central,FALSE,8097.66713846152,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,5,4,D5
2025-04-01,2025-04-01,5.0,STATE,Borno,Borno,Borno,North East,FALSE,7512.28973333332,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,14,4,D14
2025-04-01,2025-04-01,5.0,STATE,Cross River,Cross River,Cross River,South South,FALSE,8442.245600000002,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,35,4,D35
2025-04-01,2025-04-01,5.0,STATE,Delta,Delta,Delta,South South,FALSE,8132.68053333332,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,36,4,D36
2025-04-01,2025-04-01,5.0,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,8867.23582584,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,29,4,D29
2025-04-01,2025-04-01,5.0,STATE,Edo,Edo,Edo,South South,FALSE,7761.74506666668,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,37,4,D37
2025-04-01,2025-04-01,5.0,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,7299.920692,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,40,4,D40
2025-04-01,2025-04-01,5.0,STATE,Enugu,Enugu,Enugu,South East,FALSE,8096.2073,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,30,4,D30
2025-04-01,2025-04-01,5.0,STATE,Gombe,Gombe,Gombe,North East,FALSE,8175.370762,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,15,4,D15
2025-04-01,2025-04-01,5.0,STATE,Imo,Imo,Imo,South East,FALSE,8175.49357333332,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,31,4,D31
2025-04-01,2025-04-01,5.0,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,7268.41611111112,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,19,4,D19
2025-04-01,2025-04-01,5.0,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,8153.67656,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,20,4,D20
2025-04-01,2025-04-01,5.0,STATE,Kano,Kano,Kano,North West,FALSE,8419.96170666668,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,21,4,D21
2025-04-01,2025-04-01,5.0,STATE,Katsina,Katsina,Katsina,North West,FALSE,7177.52333333332,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,22,4,D22
2025-04-01,2025-04-01,5.0,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,7032.1088,NGN per refill,Average of Apr-25,TRUE,,5KG,2,GAS_PRICE_WATCH_APRIL_2025.xlsx,,LPG APR 2025,23,4,D23
