observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,geography_type,zone,zone_raw_label,avg_price_ngn,value_status,observation_month_basis,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-08-01,2025-08-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,North West,NORTH WEST,4897,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,12,4,D12
2025-08-01,2025-08-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,South East,SOUTH EAST,7950.165334081939,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,12,5,E12
2025-08-01,2025-08-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,South South,SOUTH SOUTH,5751.29471677103,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,12,6,F12
2025-08-01,2025-08-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,South West,SOUTH WEST,5725,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,12,7,G12
2025-08-01,2025-08-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,North Central,NORTH CENTRAL,5146.5936975245795,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,13,2,B13
2025-08-01,2025-08-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,North East,NORTH EAST,3975,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,13,3,C13
2025-08-01,2025-08-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,North West,NORTH WEST,4163.231396043296,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,13,4,D13
2025-08-01,2025-08-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,South East,SOUTH EAST,5274.095587908326,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,13,5,E13
2025-08-01,2025-08-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,South South,SOUTH SOUTH,5421.116107920264,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,13,6,F13
2025-08-01,2025-08-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,South West,SOUTH WEST,5520.085803872054,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,13,7,G13
2025-08-01,2025-08-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,8765.305468669087,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,14,2,B14
2025-08-01,2025-08-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,9321.875,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,14,3,C14
2025-08-01,2025-08-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,8910.624653425364,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,14,4,D14
2025-08-01,2025-08-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,8536.62502884856,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,14,5,E14
2025-08-01,2025-08-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,7302.709830024331,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,14,6,F14
2025-08-01,2025-08-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,9947.109486946078,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,14,7,G14
2025-08-01,2025-08-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,North Central,NORTH CENTRAL,7763.613212852529,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,15,2,B15
2025-08-01,2025-08-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,North East,NORTH EAST,6349.037896825396,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,15,3,C15
2025-08-01,2025-08-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,North West,NORTH WEST,5524.8913948796235,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,15,4,D15
2025-08-01,2025-08-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,South East,SOUTH EAST,9854.944876771106,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,15,5,E15
2025-08-01,2025-08-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,South South,SOUTH SOUTH,6499.764746628956,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,15,6,F15
2025-08-01,2025-08-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,South West,SOUTH WEST,6723.746555066417,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,15,7,G15
2025-08-01,2025-08-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,703.3451925597984,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,16,2,B16
2025-08-01,2025-08-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,833.3201581027666,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,16,3,C16
2025-08-01,2025-08-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,961.0532936938404,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,16,4,D16
2025-08-01,2025-08-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,1209.304635073754,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,16,5,E16
2025-08-01,2025-08-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,1036.9211399550552,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,16,6,F16
2025-08-01,2025-08-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,930.8194380944778,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,16,7,G16
2025-08-01,2025-08-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North Central,NORTH CENTRAL,786.6270626357372,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,17,2,B17
2025-08-01,2025-08-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North East,NORTH EAST,916.6666666666666,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,17,3,C17
2025-08-01,2025-08-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North West,NORTH WEST,1014.747176906503,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,17,4,D17
2025-08-01,2025-08-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South East,SOUTH EAST,1226.952766178036,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,17,5,E17
2025-08-01,2025-08-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South South,SOUTH SOUTH,1043.5963241811385,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,17,6,F17
2025-08-01,2025-08-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South West,SOUTH WEST,1094.4634312068895,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,17,7,G17
2025-08-01,2025-08-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,5331.3850662707355,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,18,2,B18
2025-08-01,2025-08-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,4814.1025641025635,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,18,3,C18
2025-08-01,2025-08-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,4561.6030163883715,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,18,4,D18
2025-08-01,2025-08-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,6020.708683498476,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,18,5,E18
2025-08-01,2025-08-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,5896.140094803531,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,18,6,F18
2025-08-01,2025-08-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,6722.107669212334,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,18,7,G18
2025-08-01,2025-08-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,North Central,NORTH CENTRAL,5774.405635017871,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,19,2,B19
2025-08-01,2025-08-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,North East,NORTH EAST,6212.35378686327,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,19,3,C19
2025-08-01,2025-08-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,North West,NORTH WEST,5956.734363588052,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,19,4,D19
2025-08-01,2025-08-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,South East,SOUTH EAST,8956.208201517928,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,19,5,E19
2025-08-01,2025-08-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,South South,SOUTH SOUTH,7388.23562140525,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,19,6,F19
2025-08-01,2025-08-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,South West,SOUTH WEST,7249.832506910931,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,19,7,G19
2025-08-01,2025-08-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North Central,NORTH CENTRAL,2964.640454961573,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,20,2,B20
2025-08-01,2025-08-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North East,NORTH EAST,2984.259375,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,20,3,C20
2025-08-01,2025-08-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North West,NORTH WEST,3017.7081822510822,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,20,4,D20
2025-08-01,2025-08-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South East,SOUTH EAST,3447.7321890386474,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,20,5,E20
2025-08-01,2025-08-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South South,SOUTH SOUTH,3830.9689820833332,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,20,6,F20
2025-08-01,2025-08-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South West,SOUTH WEST,3332.967356944444,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,20,7,G20
2025-08-01,2025-08-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,North Central,NORTH CENTRAL,2388.21059384389,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,21,2,B21
2025-08-01,2025-08-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,North East,NORTH EAST,2556.6061111111107,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,21,3,C21
2025-08-01,2025-08-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,North West,NORTH WEST,2625.1989285714276,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,21,4,D21
2025-08-01,2025-08-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,South East,SOUTH EAST,3155.5952516018915,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,21,5,E21
2025-08-01,2025-08-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,South South,SOUTH SOUTH,2575.234115079365,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,21,6,F21
2025-08-01,2025-08-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,South West,SOUTH WEST,2686.448095238095,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,21,7,G21
2025-08-01,2025-08-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,1390.7180988743771,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,22,2,B22
2025-08-01,2025-08-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,1250.6891066901799,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,22,3,C22
2025-08-01,2025-08-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,1236.1008558766212,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,22,4,D22
2025-08-01,2025-08-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,2420.956512992775,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,22,5,E22
2025-08-01,2025-08-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,2173.3490047017863,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,22,6,F22
2025-08-01,2025-08-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,1798.1598503269481,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,22,7,G22
2025-08-01,2025-08-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,North Central,NORTH CENTRAL,2308.1880309227245,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,23,2,B23
2025-08-01,2025-08-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,North East,NORTH EAST,1672.0751639681496,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,23,3,C23
2025-08-01,2025-08-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,North West,NORTH WEST,1823.0501694148359,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,23,4,D23
2025-08-01,2025-08-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,South East,SOUTH EAST,2100.988236397695,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,23,5,E23
2025-08-01,2025-08-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,South South,SOUTH SOUTH,3272.352039584161,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,23,6,F23
2025-08-01,2025-08-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,South West,SOUTH WEST,2802.997392868075,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,23,7,G23
2025-08-01,2025-08-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,North Central,NORTH CENTRAL,7637.668452299552,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,24,2,B24
2025-08-01,2025-08-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,North East,NORTH EAST,5687.835416666666,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,24,3,C24
2025-08-01,2025-08-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,North West,NORTH WEST,4557.501444805194,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,24,4,D24
2025-08-01,2025-08-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,South East,SOUTH EAST,5888.235247192963,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,24,5,E24
2025-08-01,2025-08-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,South South,SOUTH SOUTH,5376.625011255106,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,24,6,F24
2025-08-01,2025-08-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,South West,SOUTH WEST,5108.288124899042,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,24,7,G24
2025-08-01,2025-08-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,756.5073763624674,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,25,2,B25
2025-08-01,2025-08-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,665.2444611420168,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,25,3,C25
2025-08-01,2025-08-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,930.9805625433453,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,25,4,D25
2025-08-01,2025-08-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,1352.0526934966379,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Zone All item,25,5,E25
