release_month,observation_month,transport_mode,transport_mode_raw,geography_type,geography_name,geography_raw_label,zone,is_aggregate,fare_ngn,unit,source_period_label,period_position,is_primary_release,source_anomaly,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-03-01,2025-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,921.3333333333334,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,18,3,C18
2025-03-01,2025-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,936.1428571428571,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,19,3,C19
2025-03-01,2025-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South East,SOUTH EAST,South East,TRUE,925,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,20,3,C20
2025-03-01,2025-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South South,SOUTH SOUTH,South South,TRUE,898.3333333333334,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,21,3,C21
2025-03-01,2025-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South West,SOUTH WEST,South West,TRUE,1000.8333333333334,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,22,3,C22
2025-03-01,2025-02-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Journey by motorcycle (okada) per drop,,TRUE,600.9271803315316,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,23,3,C23
2025-03-01,2025-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,605.6417887619048,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,24,3,C24
2025-03-01,2025-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,628.5416666666666,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,25,3,C25
2025-03-01,2025-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,547.7380952380953,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,26,3,C26
2025-03-01,2025-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,561.1173921,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,27,3,C27
2025-03-01,2025-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South South,SOUTH SOUTH,South South,TRUE,594.4444444444445,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,28,3,C28
2025-03-01,2025-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South West,SOUTH WEST,South West,TRUE,669.5238095166667,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,29,3,C29
2025-03-01,2025-02-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Water transport : water way passenger  transportat,,TRUE,1593.0213963963965,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,30,3,C30
2025-03-01,2025-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1160,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,31,3,C31
2025-03-01,2025-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North East,NORTH EAST,North East,TRUE,927.5,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,32,3,C32
2025-03-01,2025-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North West,NORTH WEST,North West,TRUE,1052.982142857143,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,33,3,C33
2025-03-01,2025-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South East,SOUTH EAST,South East,TRUE,1128,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,34,3,C34
2025-03-01,2025-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South South,SOUTH SOUTH,South South,TRUE,3824.3194444444453,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,35,3,C35
2025-03-01,2025-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South West,SOUTH WEST,South West,TRUE,1550,NGN per journey,Average of Feb-25,PRIOR_MONTH,FALSE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,36,3,C36
2025-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Air fare charg.for specified routes single journey,,TRUE,128432.80177064867,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,2,4,D2
2025-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,128580.49039385714,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,3,4,D3
2025-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,North East,NORTH EAST,North East,TRUE,129972.08333333333,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,4,4,D4
2025-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,North West,NORTH WEST,North West,TRUE,127688.89285714286,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,5,4,D5
2025-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,South East,SOUTH EAST,South East,TRUE,126808.9,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,6,4,D6
2025-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,South South,SOUTH SOUTH,South South,TRUE,126866.75833333335,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,7,4,D7
2025-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,South West,SOUTH WEST,South West,TRUE,130508.40545949999,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,8,4,D8
2025-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",NATIONAL,Nigeria,"Bus journey intercity, state route, charg. per per",,TRUE,7722.019455119655,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,9,4,D9
2025-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,7636.672854857143,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,10,4,D10
2025-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North East,NORTH EAST,North East,TRUE,7376.466666666667,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,11,4,D11
2025-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North West,NORTH WEST,North West,TRUE,7377.167014880953,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,12,4,D12
2025-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South East,SOUTH EAST,South East,TRUE,8292.19226932057,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,13,4,D13
2025-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South South,SOUTH SOUTH,South South,TRUE,7529.974656067283,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,14,4,D14
2025-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South West,SOUTH WEST,South West,TRUE,8286.371911375658,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,15,4,D15
2025-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,"Bus journey within  city , per  drop constant  rou",,TRUE,971.8044594594594,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,16,4,D16
2025-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1011.4742857142857,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,17,4,D17
2025-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,935.8333333333334,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,18,4,D18
2025-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,961.4285714285714,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,19,4,D19
2025-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South East,SOUTH EAST,South East,TRUE,943.4,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,20,4,D20
2025-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South South,SOUTH SOUTH,South South,TRUE,938.3333333333334,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,21,4,D21
2025-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South West,SOUTH WEST,South West,TRUE,1030.7408333333333,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,22,4,D22
2025-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Journey by motorcycle (okada) per drop,,TRUE,638.1853105356154,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,23,4,D23
2025-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,655.262825649024,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,24,4,D24
2025-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,640.865619047619,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,25,4,D25
2025-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,582.9541071428572,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,26,4,D26
2025-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,605.7173333333333,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,27,4,D27
2025-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South South,SOUTH SOUTH,South South,TRUE,636.8884259259258,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,28,4,D28
2025-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South West,SOUTH WEST,South West,TRUE,708.3711706277778,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,29,4,D29
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Water transport : water way passenger  transportat,,TRUE,1650.6621621621625,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,30,4,D30
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1185.4714285714285,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,31,4,D31
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,North East,NORTH EAST,North East,TRUE,950.5,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,32,4,D32
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,North West,NORTH WEST,North West,TRUE,1084.042857142857,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,33,4,D33
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,South East,SOUTH EAST,South East,TRUE,1162,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,34,4,D34
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,South South,SOUTH SOUTH,South South,TRUE,3960,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,35,4,D35
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,ZONE,South West,SOUTH WEST,South West,TRUE,1652.4833333333333,NGN per journey,Average of Mar-24,CURRENT_MONTH,TRUE,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,Transport March 2025,36,4,D36
2025-04-01,2024-04-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Air fare charg.for specified routes single journey,,TRUE,89189.18918918919,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,2,2,B2
2025-04-01,2024-04-01,AIR,Air fare charg.for specified routes single journey,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,84571.42857142857,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,3,2,B3
2025-04-01,2024-04-01,AIR,Air fare charg.for specified routes single journey,ZONE,North East,NORTH EAST,North East,TRUE,89733.33333333333,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,4,2,B4
2025-04-01,2024-04-01,AIR,Air fare charg.for specified routes single journey,ZONE,North West,NORTH WEST,North West,TRUE,92128.57142857143,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,5,2,B5
2025-04-01,2024-04-01,AIR,Air fare charg.for specified routes single journey,ZONE,South East,SOUTH EAST,South East,TRUE,86700,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,6,2,B6
2025-04-01,2024-04-01,AIR,Air fare charg.for specified routes single journey,ZONE,South South,SOUTH SOUTH,South South,TRUE,89833.33333333333,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,7,2,B7
2025-04-01,2024-04-01,AIR,Air fare charg.for specified routes single journey,ZONE,South West,SOUTH WEST,South West,TRUE,92033.33333333333,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,8,2,B8
2025-04-01,2024-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",NATIONAL,Nigeria,"Bus journey intercity, state route, charg. per per",,TRUE,7122.5675675675675,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,9,2,B9
2025-04-01,2024-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,6810,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,10,2,B10
2025-04-01,2024-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North East,NORTH EAST,North East,TRUE,7058.333333333333,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,11,2,B11
2025-04-01,2024-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North West,NORTH WEST,North West,TRUE,7000,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,12,2,B12
2025-04-01,2024-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South East,SOUTH EAST,South East,TRUE,7370,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,13,2,B13
2025-04-01,2024-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South South,SOUTH SOUTH,South South,TRUE,7632.5,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,14,2,B14
2025-04-01,2024-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South West,SOUTH WEST,South West,TRUE,6978.333333333333,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,15,2,B15
2025-04-01,2024-04-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,"Bus journey within  city , per  drop constant  rou",,TRUE,967.7567567567568,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,16,2,B16
2025-04-01,2024-04-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,955.7142857142857,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,17,2,B17
2025-04-01,2024-04-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,983.3333333333334,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,18,2,B18
2025-04-01,2024-04-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,964.2857142857143,NGN per journey,Average of Apr-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_APR_2025.xlsx,,Transport April 2025,19,2,B19
