observation_month,release_month,transport_mode,transport_mode_raw,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,fare_ngn,unit,source_period_label,source_anomaly,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Adamawa,ADAMAWA,Adamawa,North East,FALSE,1400,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,4,6,F4
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Akwa Ibom,AKWA IBOM,Akwa Ibom,South South,FALSE,2580,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,5,6,F5
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Anambra,ANAMBRA,Anambra,South East,FALSE,970,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,6,6,F6
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Bauchi,BAUCHI,Bauchi,North East,FALSE,1060,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,7,6,F7
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Bayelsa,BAYELSA,Bayelsa,South South,FALSE,4750,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,8,6,F8
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Benue,BENUE,Benue,North Central,FALSE,1250,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,9,6,F9
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Borno,BORNO,Borno,North East,FALSE,650,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,10,6,F10
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Cross River,CROSS RIVER,Cross River,South South,FALSE,3550,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,11,6,F11
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Delta,DELTA,Delta,South South,FALSE,4380,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,12,6,F12
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Ebonyi,EBONYI,Ebonyi,South East,FALSE,1400,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,13,6,F13
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Edo,EDO,Edo,South South,FALSE,3500,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,14,6,F14
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Ekiti,EKITI,Ekiti,South West,FALSE,1150,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,15,6,F15
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Enugu,ENUGU,Enugu,South East,FALSE,1300,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,16,6,F16
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Gombe,GOMBE,Gombe,North East,FALSE,800,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,17,6,F17
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Imo,IMO,Imo,South East,FALSE,1300,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,18,6,F18
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Jigawa,JIGAWA,Jigawa,North West,FALSE,1200,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,19,6,F19
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Kaduna,KADUNA,Kaduna,North West,FALSE,1000,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,20,6,F20
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Kano,KANO,Kano,North West,FALSE,1000,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,21,6,F21
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Katsina,KATSINA,Katsina,North West,FALSE,1100,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,22,6,F22
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Kebbi,KEBBI,Kebbi,North West,FALSE,900,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,23,6,F23
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Kogi,KOGI,Kogi,North Central,FALSE,1600,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,24,6,F24
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Kwara,KWARA,Kwara,North Central,FALSE,1500,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,25,6,F25
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Lagos,LAGOS,Lagos,South West,FALSE,1900,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,26,6,F26
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Nasarawa,NASARAWA,Nasarawa,North Central,FALSE,1050,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,27,6,F27
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Niger,NIGER,Niger,North Central,FALSE,1100,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,28,6,F28
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Ogun,OGUN,Ogun,South West,FALSE,2368.3,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,29,6,F29
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Ondo,ONDO,Ondo,South West,FALSE,2000,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,30,6,F30
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Osun,OSUN,Osun,South West,FALSE,1348.3,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,31,6,F31
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Oyo,OYO,Oyo,South West,FALSE,1148.3,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,32,6,F32
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Plateau,PLATEAU,Plateau,North Central,FALSE,1048.3,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,33,6,F33
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Rivers,RIVERS,Rivers,South South,FALSE,5000,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,34,6,F34
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Sokoto,SOKOTO,Sokoto,North West,FALSE,1524.15,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,35,6,F35
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Taraba,TARABA,Taraba,North East,FALSE,858,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,36,6,F36
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Yobe,YOBE,Yobe,North East,FALSE,935,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,37,6,F37
2025-03-01,2025-03-01,WATER,Water transport : water way passenger  transportat,STATE,Zamfara,ZAMFARA,Zamfara,North West,FALSE,864.15,NGN per journey,Transport March 2025,DUPLICATE_PERIOD_HEADER_RESOLVED_BY_POSITION,TRANSPORT_COST_Watch_MAR_2025.xlsx,,State Transport,38,6,F38
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Grand Total,,,TRUE,130243.90022074328,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,39,2,B39
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Abia,ABIA,Abia,South East,FALSE,127530,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,2,2,B2
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Abuja,ABUJA,Abuja,North Central,FALSE,133240,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,3,2,B3
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Adamawa,ADAMAWA,Adamawa,North East,FALSE,136430,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,4,2,B4
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Akwa Ibom,AKWA IBOM,Akwa Ibom,South South,FALSE,125960.4,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,5,2,B5
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Anambra,ANAMBRA,Anambra,South East,FALSE,127950,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,6,2,B6
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Bauchi,BAUCHI,Bauchi,North East,FALSE,126450.800714,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,7,2,B7
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Bayelsa,BAYELSA,Bayelsa,South South,FALSE,125500,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,8,2,B8
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Benue,BENUE,Benue,North Central,FALSE,126500,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,9,2,B9
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Borno,BORNO,Borno,North East,FALSE,134000,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,10,2,B10
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Cross River,CROSS RIVER,Cross River,South South,FALSE,127550.9075,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,11,2,B11
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Delta,DELTA,Delta,South South,FALSE,130120.5,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,12,2,B12
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Ebonyi,EBONYI,Ebonyi,South East,FALSE,124540.25,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,13,2,B13
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Edo,EDO,Edo,South South,FALSE,125666.666666667,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,14,2,B14
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Ekiti,EKITI,Ekiti,South West,FALSE,125500,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,15,2,B15
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Enugu,ENUGU,Enugu,South East,FALSE,126000,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,16,2,B16
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Gombe,GOMBE,Gombe,North East,FALSE,128800,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,17,2,B17
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Imo,IMO,Imo,South East,FALSE,132450.25,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,18,2,B18
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Jigawa,JIGAWA,Jigawa,North West,FALSE,129890.25,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,19,2,B19
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Kaduna,KADUNA,Kaduna,North West,FALSE,128750.6,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,20,2,B20
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Kano,KANO,Kano,North West,FALSE,115454.425,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,21,2,B21
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Katsina,KATSINA,Katsina,North West,FALSE,128500,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,22,2,B22
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Kebbi,KEBBI,Kebbi,North West,FALSE,126500,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,23,2,B23
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Kogi,KOGI,Kogi,North Central,FALSE,128500,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,24,2,B24
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Kwara,KWARA,Kwara,North Central,FALSE,134450,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,25,2,B25
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Lagos,LAGOS,Lagos,South West,FALSE,126960.75,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,26,2,B26
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Nasarawa,NASARAWA,Nasarawa,North Central,FALSE,124770.3128215,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,27,2,B27
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Niger,NIGER,Niger,North Central,FALSE,130500,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,28,2,B28
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Ogun,OGUN,Ogun,South West,FALSE,127800.432757,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,29,2,B29
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Ondo,ONDO,Ondo,South West,FALSE,141795.83333333334,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,30,2,B30
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Osun,OSUN,Osun,South West,FALSE,135800,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,31,2,B31
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Oyo,OYO,Oyo,South West,FALSE,143000,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,32,2,B32
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Plateau,PLATEAU,Plateau,North Central,FALSE,130610,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,33,2,B33
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Rivers,RIVERS,Rivers,South South,FALSE,157896.404375,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,34,2,B34
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Sokoto,SOKOTO,Sokoto,North West,FALSE,128450,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,35,2,B35
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Taraba,TARABA,Taraba,North East,FALSE,128450,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,36,2,B36
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Yobe,YOBE,Yobe,North East,FALSE,132355,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,37,2,B37
2025-04-01,2025-04-01,AIR,Air fare charg.for specified routes single journey,STATE,Zamfara,ZAMFARA,Zamfara,North West,FALSE,134400.525,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,38,2,B38
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",NATIONAL,Nigeria,Grand Total,,,TRUE,7902.082334184297,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,39,3,C39
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Abia,ABIA,Abia,South East,FALSE,8706.97550770297,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,2,3,C2
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Abuja,ABUJA,Abuja,North Central,FALSE,8414.4625,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,3,3,C3
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Adamawa,ADAMAWA,Adamawa,North East,FALSE,7719.857999999998,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,4,3,C4
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Akwa Ibom,AKWA IBOM,Akwa Ibom,South South,FALSE,8588.8392856875,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,5,3,C5
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Anambra,ANAMBRA,Anambra,South East,FALSE,9821.93633650934,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,6,3,C6
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Bauchi,BAUCHI,Bauchi,North East,FALSE,6755.74,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,7,3,C7
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Bayelsa,BAYELSA,Bayelsa,South South,FALSE,8475,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,8,3,C8
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Benue,BENUE,Benue,North Central,FALSE,6965.38461538462,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,9,3,C9
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Borno,BORNO,Borno,North East,FALSE,8187.5,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,10,3,C10
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Cross River,CROSS RIVER,Cross River,South South,FALSE,8525,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,11,3,C11
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Delta,DELTA,Delta,South South,FALSE,8355.524,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,12,3,C12
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Ebonyi,EBONYI,Ebonyi,South East,FALSE,6232.757496,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,13,3,C13
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Edo,EDO,Edo,South South,FALSE,6570.8333333333,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,14,3,C14
2025-04-01,2025-04-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",STATE,Ekiti,EKITI,Ekiti,South West,FALSE,8780.1875,NGN per journey,Transport April 2025,,TRANSPORT_COST_Watch_APR_2025.xlsx,,State Transport,15,3,C15
